commune_code,commune_name,table_code,theme,table_title,row_index,row_label,dimension_label,column_index,column_label,year,unit,value_raw,value_numeric,value_kind
66028,Cabestany,EMP_T2,EMP,EMP T2 - Activité et emploi de la population de 15 à 64 ans par sexe et âge en 2022,1,Ensemble,Sexe et âge,5,Taux d'emploi en %,,percent,"64,3",64.3,decimal
66028,Cabestany,EMP_T2,EMP,EMP T2 - Activité et emploi de la population de 15 à 64 ans par sexe et âge en 2022,2,15 à 24 ans,Sexe et âge,1,Population,,count_or_text,1 034,1034,integer
66028,Cabestany,EMP_T2,EMP,EMP T2 - Activité et emploi de la population de 15 à 64 ans par sexe et âge en 2022,2,15 à 24 ans,Sexe et âge,2,Actifs,,count_or_text,363,363,integer
66028,Cabestany,EMP_T2,EMP,EMP T2 - Activité et emploi de la population de 15 à 64 ans par sexe et âge en 2022,2,15 à 24 ans,Sexe et âge,3,Taux d'activité en %,,percent,"35,1",35.1,decimal
66028,Cabestany,EMP_T2,EMP,EMP T2 - Activité et emploi de la population de 15 à 64 ans par sexe et âge en 2022,2,15 à 24 ans,Sexe et âge,4,Actifs ayant un emploi,,count_or_text,265,265,integer
66028,Cabestany,EMP_T2,EMP,EMP T2 - Activité et emploi de la population de 15 à 64 ans par sexe et âge en 2022,2,15 à 24 ans,Sexe et âge,5,Taux d'emploi en %,,percent,"25,6",25.6,decimal
66028,Cabestany,EMP_T2,EMP,EMP T2 - Activité et emploi de la population de 15 à 64 ans par sexe et âge en 2022,3,25 à 54 ans,Sexe et âge,1,Population,,count_or_text,3 443,3443,integer
66028,Cabestany,EMP_T2,EMP,EMP T2 - Activité et emploi de la population de 15 à 64 ans par sexe et âge en 2022,3,25 à 54 ans,Sexe et âge,2,Actifs,,count_or_text,3 118,3118,integer
66028,Cabestany,EMP_T2,EMP,EMP T2 - Activité et emploi de la population de 15 à 64 ans par sexe et âge en 2022,3,25 à 54 ans,Sexe et âge,3,Taux d'activité en %,,percent,"90,6",90.6,decimal
66028,Cabestany,EMP_T2,EMP,EMP T2 - Activité et emploi de la population de 15 à 64 ans par sexe et âge en 2022,3,25 à 54 ans,Sexe et âge,4,Actifs ayant un emploi,,count_or_text,2 749,2749,integer
66028,Cabestany,EMP_T2,EMP,EMP T2 - Activité et emploi de la population de 15 à 64 ans par sexe et âge en 2022,3,25 à 54 ans,Sexe et âge,5,Taux d'emploi en %,,percent,"79,8",79.8,decimal
66028,Cabestany,EMP_T2,EMP,EMP T2 - Activité et emploi de la population de 15 à 64 ans par sexe et âge en 2022,4,55 à 64 ans,Sexe et âge,1,Population,,count_or_text,1 261,1261,integer
66028,Cabestany,EMP_T2,EMP,EMP T2 - Activité et emploi de la population de 15 à 64 ans par sexe et âge en 2022,4,55 à 64 ans,Sexe et âge,2,Actifs,,count_or_text,765,765,integer
66028,Cabestany,EMP_T2,EMP,EMP T2 - Activité et emploi de la population de 15 à 64 ans par sexe et âge en 2022,4,55 à 64 ans,Sexe et âge,3,Taux d'activité en %,,percent,"60,6",60.6,decimal
66028,Cabestany,EMP_T2,EMP,EMP T2 - Activité et emploi de la population de 15 à 64 ans par sexe et âge en 2022,4,55 à 64 ans,Sexe et âge,4,Actifs ayant un emploi,,count_or_text,679,679,integer
66028,Cabestany,EMP_T2,EMP,EMP T2 - Activité et emploi de la population de 15 à 64 ans par sexe et âge en 2022,4,55 à 64 ans,Sexe et âge,5,Taux d'emploi en %,,percent,"53,8",53.8,decimal
66028,Cabestany,EMP_T2,EMP,EMP T2 - Activité et emploi de la population de 15 à 64 ans par sexe et âge en 2022,5,Hommes,Sexe et âge,1,Population,,count_or_text,2 726,2726,integer
66028,Cabestany,EMP_T2,EMP,EMP T2 - Activité et emploi de la population de 15 à 64 ans par sexe et âge en 2022,5,Hommes,Sexe et âge,2,Actifs,,count_or_text,2 074,2074,integer
66028,Cabestany,EMP_T2,EMP,EMP T2 - Activité et emploi de la population de 15 à 64 ans par sexe et âge en 2022,5,Hommes,Sexe et âge,3,Taux d'activité en %,,percent,"76,1",76.1,decimal
66028,Cabestany,EMP_T2,EMP,EMP T2 - Activité et emploi de la population de 15 à 64 ans par sexe et âge en 2022,5,Hommes,Sexe et âge,4,Actifs ayant un emploi,,count_or_text,1 808,1808,integer
66028,Cabestany,EMP_T2,EMP,EMP T2 - Activité et emploi de la population de 15 à 64 ans par sexe et âge en 2022,5,Hommes,Sexe et âge,5,Taux d'emploi en %,,percent,"66,3",66.3,decimal
66028,Cabestany,EMP_T2,EMP,EMP T2 - Activité et emploi de la population de 15 à 64 ans par sexe et âge en 2022,6,15 à 24 ans,Sexe et âge,1,Population,,count_or_text,547,547,integer
66028,Cabestany,EMP_T2,EMP,EMP T2 - Activité et emploi de la population de 15 à 64 ans par sexe et âge en 2022,6,15 à 24 ans,Sexe et âge,2,Actifs,,count_or_text,217,217,integer
66028,Cabestany,EMP_T2,EMP,EMP T2 - Activité et emploi de la population de 15 à 64 ans par sexe et âge en 2022,6,15 à 24 ans,Sexe et âge,3,Taux d'activité en %,,percent,"39,7",39.7,decimal
66028,Cabestany,EMP_T2,EMP,EMP T2 - Activité et emploi de la population de 15 à 64 ans par sexe et âge en 2022,6,15 à 24 ans,Sexe et âge,4,Actifs ayant un emploi,,count_or_text,160,160,integer
66028,Cabestany,EMP_T2,EMP,EMP T2 - Activité et emploi de la population de 15 à 64 ans par sexe et âge en 2022,6,15 à 24 ans,Sexe et âge,5,Taux d'emploi en %,,percent,"29,2",29.2,decimal
66028,Cabestany,EMP_T2,EMP,EMP T2 - Activité et emploi de la population de 15 à 64 ans par sexe et âge en 2022,7,25 à 54 ans,Sexe et âge,1,Population,,count_or_text,1 592,1592,integer
66028,Cabestany,EMP_T2,EMP,EMP T2 - Activité et emploi de la population de 15 à 64 ans par sexe et âge en 2022,7,25 à 54 ans,Sexe et âge,2,Actifs,,count_or_text,1 496,1496,integer
66028,Cabestany,EMP_T2,EMP,EMP T2 - Activité et emploi de la population de 15 à 64 ans par sexe et âge en 2022,7,25 à 54 ans,Sexe et âge,3,Taux d'activité en %,,percent,"94,0",94.0,decimal
66028,Cabestany,EMP_T2,EMP,EMP T2 - Activité et emploi de la population de 15 à 64 ans par sexe et âge en 2022,7,25 à 54 ans,Sexe et âge,4,Actifs ayant un emploi,,count_or_text,1 319,1319,integer
66028,Cabestany,EMP_T2,EMP,EMP T2 - Activité et emploi de la population de 15 à 64 ans par sexe et âge en 2022,7,25 à 54 ans,Sexe et âge,5,Taux d'emploi en %,,percent,"82,9",82.9,decimal
66028,Cabestany,EMP_T2,EMP,EMP T2 - Activité et emploi de la population de 15 à 64 ans par sexe et âge en 2022,8,55 à 64 ans,Sexe et âge,1,Population,,count_or_text,587,587,integer
66028,Cabestany,EMP_T2,EMP,EMP T2 - Activité et emploi de la population de 15 à 64 ans par sexe et âge en 2022,8,55 à 64 ans,Sexe et âge,2,Actifs,,count_or_text,360,360,integer
66028,Cabestany,EMP_T2,EMP,EMP T2 - Activité et emploi de la population de 15 à 64 ans par sexe et âge en 2022,8,55 à 64 ans,Sexe et âge,3,Taux d'activité en %,,percent,"61,3",61.3,decimal
66028,Cabestany,EMP_T2,EMP,EMP T2 - Activité et emploi de la population de 15 à 64 ans par sexe et âge en 2022,8,55 à 64 ans,Sexe et âge,4,Actifs ayant un emploi,,count_or_text,329,329,integer
66028,Cabestany,EMP_T2,EMP,EMP T2 - Activité et emploi de la population de 15 à 64 ans par sexe et âge en 2022,8,55 à 64 ans,Sexe et âge,5,Taux d'emploi en %,,percent,"56,0",56.0,decimal
66028,Cabestany,EMP_T2,EMP,EMP T2 - Activité et emploi de la population de 15 à 64 ans par sexe et âge en 2022,9,Femmes,Sexe et âge,1,Population,,count_or_text,3 012,3012,integer
66028,Cabestany,EMP_T2,EMP,EMP T2 - Activité et emploi de la population de 15 à 64 ans par sexe et âge en 2022,9,Femmes,Sexe et âge,2,Actifs,,count_or_text,2 172,2172,integer
66028,Cabestany,EMP_T2,EMP,EMP T2 - Activité et emploi de la population de 15 à 64 ans par sexe et âge en 2022,9,Femmes,Sexe et âge,3,Taux d'activité en %,,percent,"72,1",72.1,decimal
66028,Cabestany,EMP_T2,EMP,EMP T2 - Activité et emploi de la population de 15 à 64 ans par sexe et âge en 2022,9,Femmes,Sexe et âge,4,Actifs ayant un emploi,,count_or_text,1 885,1885,integer
66028,Cabestany,EMP_T2,EMP,EMP T2 - Activité et emploi de la population de 15 à 64 ans par sexe et âge en 2022,9,Femmes,Sexe et âge,5,Taux d'emploi en %,,percent,"62,6",62.6,decimal
66028,Cabestany,EMP_T2,EMP,EMP T2 - Activité et emploi de la population de 15 à 64 ans par sexe et âge en 2022,10,15 à 24 ans,Sexe et âge,1,Population,,count_or_text,487,487,integer
66028,Cabestany,EMP_T2,EMP,EMP T2 - Activité et emploi de la population de 15 à 64 ans par sexe et âge en 2022,10,15 à 24 ans,Sexe et âge,2,Actifs,,count_or_text,145,145,integer
66028,Cabestany,EMP_T2,EMP,EMP T2 - Activité et emploi de la population de 15 à 64 ans par sexe et âge en 2022,10,15 à 24 ans,Sexe et âge,3,Taux d'activité en %,,percent,"29,9",29.9,decimal
66028,Cabestany,EMP_T2,EMP,EMP T2 - Activité et emploi de la population de 15 à 64 ans par sexe et âge en 2022,10,15 à 24 ans,Sexe et âge,4,Actifs ayant un emploi,,count_or_text,105,105,integer
66028,Cabestany,EMP_T2,EMP,EMP T2 - Activité et emploi de la population de 15 à 64 ans par sexe et âge en 2022,10,15 à 24 ans,Sexe et âge,5,Taux d'emploi en %,,percent,"21,6",21.6,decimal
66028,Cabestany,EMP_T2,EMP,EMP T2 - Activité et emploi de la population de 15 à 64 ans par sexe et âge en 2022,11,25 à 54 ans,Sexe et âge,1,Population,,count_or_text,1 852,1852,integer
66028,Cabestany,EMP_T2,EMP,EMP T2 - Activité et emploi de la population de 15 à 64 ans par sexe et âge en 2022,11,25 à 54 ans,Sexe et âge,2,Actifs,,count_or_text,1 622,1622,integer
66028,Cabestany,EMP_T2,EMP,EMP T2 - Activité et emploi de la population de 15 à 64 ans par sexe et âge en 2022,11,25 à 54 ans,Sexe et âge,3,Taux d'activité en %,,percent,"87,6",87.6,decimal
66028,Cabestany,EMP_T2,EMP,EMP T2 - Activité et emploi de la population de 15 à 64 ans par sexe et âge en 2022,11,25 à 54 ans,Sexe et âge,4,Actifs ayant un emploi,,count_or_text,1 429,1429,integer
66028,Cabestany,EMP_T2,EMP,EMP T2 - Activité et emploi de la population de 15 à 64 ans par sexe et âge en 2022,11,25 à 54 ans,Sexe et âge,5,Taux d'emploi en %,,percent,"77,2",77.2,decimal
66028,Cabestany,EMP_T2,EMP,EMP T2 - Activité et emploi de la population de 15 à 64 ans par sexe et âge en 2022,12,55 à 64 ans,Sexe et âge,1,Population,,count_or_text,674,674,integer
66028,Cabestany,EMP_T2,EMP,EMP T2 - Activité et emploi de la population de 15 à 64 ans par sexe et âge en 2022,12,55 à 64 ans,Sexe et âge,2,Actifs,,count_or_text,405,405,integer
66028,Cabestany,EMP_T2,EMP,EMP T2 - Activité et emploi de la population de 15 à 64 ans par sexe et âge en 2022,12,55 à 64 ans,Sexe et âge,3,Taux d'activité en %,,percent,"60,0",60.0,decimal
66028,Cabestany,EMP_T2,EMP,EMP T2 - Activité et emploi de la population de 15 à 64 ans par sexe et âge en 2022,12,55 à 64 ans,Sexe et âge,4,Actifs ayant un emploi,,count_or_text,350,350,integer
66028,Cabestany,EMP_T2,EMP,EMP T2 - Activité et emploi de la population de 15 à 64 ans par sexe et âge en 2022,12,55 à 64 ans,Sexe et âge,5,Taux d'emploi en %,,percent,"52,0",52.0,decimal
66028,Cabestany,EMP_G1,EMP,EMP G1 - Population de 15 à 64 ans par type d'activité en 2022,1,,,0,,,count_or_text,Actifs ayant un emploi,,text
66028,Cabestany,EMP_G1,EMP,EMP G1 - Population de 15 à 64 ans par type d'activité en 2022,1,,,1,Population (%),,percent,"64,3",64.3,decimal
66028,Cabestany,EMP_G1,EMP,EMP G1 - Population de 15 à 64 ans par type d'activité en 2022,2,,,0,,,count_or_text,Chômeurs,,text
66028,Cabestany,EMP_G1,EMP,EMP G1 - Population de 15 à 64 ans par type d'activité en 2022,2,,,1,Population (%),,percent,"9,6",9.6,decimal
66028,Cabestany,EMP_G1,EMP,EMP G1 - Population de 15 à 64 ans par type d'activité en 2022,3,,,0,,,count_or_text,Retraités,,text
66028,Cabestany,EMP_G1,EMP,EMP G1 - Population de 15 à 64 ans par type d'activité en 2022,3,,,1,Population (%),,percent,"6,3",6.3,decimal
66028,Cabestany,EMP_G1,EMP,EMP G1 - Population de 15 à 64 ans par type d'activité en 2022,4,,,0,,,count_or_text,"Élèves, étudiants et stagiaires non rémunérés",,text
66028,Cabestany,EMP_G1,EMP,EMP G1 - Population de 15 à 64 ans par type d'activité en 2022,4,,,1,Population (%),,percent,"10,5",10.5,decimal
66028,Cabestany,EMP_G1,EMP,EMP G1 - Population de 15 à 64 ans par type d'activité en 2022,5,,,0,,,count_or_text,Autres inactifs,,text
66028,Cabestany,EMP_G1,EMP,EMP G1 - Population de 15 à 64 ans par type d'activité en 2022,5,,,1,Population (%),,percent,"9,2",9.2,decimal
66028,Cabestany,EMP_T3,EMP,EMP T3 - Population active de 15 à 64 ans selon le groupe socioprofessionnel actuel ou antérieur,1,Ensemble,Groupe socioprofessionnel,1,2011,2011,count_or_text,3 568,3568,integer
66028,Cabestany,EMP_T3,EMP,EMP T3 - Population active de 15 à 64 ans selon le groupe socioprofessionnel actuel ou antérieur,1,Ensemble,Groupe socioprofessionnel,2,dont actifs ayant un emploi,,count_or_text,3 232,3232,integer
66028,Cabestany,EMP_T3,EMP,EMP T3 - Population active de 15 à 64 ans selon le groupe socioprofessionnel actuel ou antérieur,1,Ensemble,Groupe socioprofessionnel,3,2016,2016,count_or_text,3 888,3888,integer
66028,Cabestany,EMP_T3,EMP,EMP T3 - Population active de 15 à 64 ans selon le groupe socioprofessionnel actuel ou antérieur,1,Ensemble,Groupe socioprofessionnel,4,dont actifs ayant un emploi,,count_or_text,3 191,3191,integer
66028,Cabestany,EMP_T3,EMP,EMP T3 - Population active de 15 à 64 ans selon le groupe socioprofessionnel actuel ou antérieur,1,Ensemble,Groupe socioprofessionnel,5,2022,2022,count_or_text,4 205,4205,integer
66028,Cabestany,EMP_T3,EMP,EMP T3 - Population active de 15 à 64 ans selon le groupe socioprofessionnel actuel ou antérieur,1,Ensemble,Groupe socioprofessionnel,6,dont actifs ayant un emploi,,count_or_text,3 661,3661,integer
66028,Cabestany,EMP_T3,EMP,EMP T3 - Population active de 15 à 64 ans selon le groupe socioprofessionnel actuel ou antérieur,2,dont agriculteurs exploitants,Groupe socioprofessionnel,1,2011,2011,count_or_text,29,29,integer
66028,Cabestany,EMP_T3,EMP,EMP T3 - Population active de 15 à 64 ans selon le groupe socioprofessionnel actuel ou antérieur,2,dont agriculteurs exploitants,Groupe socioprofessionnel,2,dont actifs ayant un emploi,,count_or_text,29,29,integer
66028,Cabestany,EMP_T3,EMP,EMP T3 - Population active de 15 à 64 ans selon le groupe socioprofessionnel actuel ou antérieur,2,dont agriculteurs exploitants,Groupe socioprofessionnel,3,2016,2016,count_or_text,0,0,integer
66028,Cabestany,EMP_T3,EMP,EMP T3 - Population active de 15 à 64 ans selon le groupe socioprofessionnel actuel ou antérieur,2,dont agriculteurs exploitants,Groupe socioprofessionnel,4,dont actifs ayant un emploi,,count_or_text,0,0,integer
66028,Cabestany,EMP_T3,EMP,EMP T3 - Population active de 15 à 64 ans selon le groupe socioprofessionnel actuel ou antérieur,2,dont agriculteurs exploitants,Groupe socioprofessionnel,5,2022,2022,count_or_text,0,0,integer
66028,Cabestany,EMP_T3,EMP,EMP T3 - Population active de 15 à 64 ans selon le groupe socioprofessionnel actuel ou antérieur,2,dont agriculteurs exploitants,Groupe socioprofessionnel,6,dont actifs ayant un emploi,,count_or_text,0,0,integer
66028,Cabestany,EMP_T3,EMP,EMP T3 - Population active de 15 à 64 ans selon le groupe socioprofessionnel actuel ou antérieur,3,"dont artisans, commerçants, chefs d'entreprise",Groupe socioprofessionnel,1,2011,2011,count_or_text,300,300,integer
66028,Cabestany,EMP_T3,EMP,EMP T3 - Population active de 15 à 64 ans selon le groupe socioprofessionnel actuel ou antérieur,3,"dont artisans, commerçants, chefs d'entreprise",Groupe socioprofessionnel,2,dont actifs ayant un emploi,,count_or_text,296,296,integer
66028,Cabestany,EMP_T3,EMP,EMP T3 - Population active de 15 à 64 ans selon le groupe socioprofessionnel actuel ou antérieur,3,"dont artisans, commerçants, chefs d'entreprise",Groupe socioprofessionnel,3,2016,2016,count_or_text,296,296,integer
